,Giving,Internet usage,God,Loss of interest,Unpopularity,Writing notes,Self-criticism,Finding lost valuables,Dreams,Workaholism,Energy levels,Parents' advice,Small - big dogs,Interests or hobbies,Lying,Borrowed stuff,Personality,Mood swings,Punctuality,Friends versus money,Decision making,Responding to a serious letter,Judgment calls,Reliability,Socializing,Achievements,Happiness in life,Changing the past,Daily events,New environment,Assertiveness,Elections,Hypochondria,Children,Compassion to animals,Loneliness,Fake,Empathy,Smoking,Alcohol,Healthy eating,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets
153,3.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,5.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0
154,2.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0
155,2.0,2.0,1.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,5.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,1.0,5.0
156,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0
157,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0
158,5.0,2.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0
159,5.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0
160,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,5.0
161,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,5.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0
162,4.0,3.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0
163,5.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0
164,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,4.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,1.0
165,2.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,3.0
166,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0
167,3.0,2.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,4.0
168,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,4.0,4.0,5.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0
169,2.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,5.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0
170,5.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,5.0,1.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0
171,3.0,2.0,5.0,1.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,1.0,5.0
172,1.0,2.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0
173,1.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
174,5.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0
175,1.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,1.0,5.0,4.0,5.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0
176,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0
177,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0
178,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,1.0
179,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0
180,5.0,2.0,5.0,3.0,5.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0
181,5.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0
182,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0
183,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0
184,5.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,1.0,5.0,4.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,5.0
